id_nationalité1;id_nationalité2;id_nationalité3
153;0;0
97;0;0
97;0;0
97;0;0
153;0;0
97;0;0
214;0;0
4;0;0
97;0;0
97;0;0
97;0;0
153;0;0
96;0;0
96;0;0
43;0;0
153;0;0
153;0;0
97;0;0
97;0;0
97;0;0
97;0;0
160;0;0
153;0;0
92;0;0
153;0;0
4;0;0
153;0;0
60;0;0
153;0;0
19;0;0
153;0;0
78;0;0
4;0;0
160;0;0
160;0;0
167;0;0
4;0;0
153;0;0
96;0;0
110;0;0
153;0;0
92;0;0
205;0;0
43;0;0
113;0;0
153;0;0
110;0;0
160;0;0
113;0;0
19;0;0
153;0;0
153;0;0
92;0;0
153;0;0
182;0;0
60;0;0
92;0;0
92;0;0
153;0;0
92;0;0
19;0;0
153;0;0
147;0;0
60;0;0
19;0;0
92;0;0
153;0;0
160;0;0
153;0;0
19;0;0
233;0;0
60;0;0
153;0;0
92;0;0
160;0;0
95;0;0
60;0;0
153;0;0
60;0;0
60;0;0
60;0;0
92;0;0
209;0;0
195;0;0
153;0;0
19;0;0
92;0;0
228;0;0
96;0;0
96;0;0
92;0;0
153;0;0
96;0;0
205;0;0
200;0;0
153;0;0
214;0;0
60;0;0
153;0;0
214;0;0
93;0;0
153;0;0
92;0;0
92;0;0
214;0;0
60;0;0
233;0;0
233;0;0
60;0;0
233;0;0
153;0;0
97;0;0
19;0;0
214;0;0
167;0;0
60;0;0
205;0;0
153;0;0
422;0;0
153;0;0
136;0;0
60;0;0
92;0;0
92;0;0
233;0;0
92;0;0
92;0;0
4;0;0
153;0;0
92;0;0
92;0;0
113;0;0
113;0;0
113;0;0
113;0;0
113;0;0
96;0;0
92;0;0
153;0;0
153;0;0
92;0;0
4;0;0
209;0;0
209;0;0
153;0;0
217;0;0
153;0;0
153;0;0
92;0;0
153;0;0
92;0;0
92;0;0
214;0;0
141;0;0
92;0;0
92;0;0
92;0;0
95;0;0
95;0;0
153;0;0
153;0;0
205;0;0
92;0;0
92;0;0
97;0;0
233;0;0
160;0;0
60;0;0
95;0;0
95;0;0
95;0;0
95;0;0
160;0;0
92;0;0
95;0;0
153;0;0
19;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
422;0;0
97;0;0
153;0;0
153;0;0
160;0;0
233;0;0
122;0;0
205;0;0
95;0;0
4;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
214;0;0
214;0;0
153;0;0
200;0;0
200;0;0
200;0;0
92;0;0
113;0;0
153;0;0
95;0;0
92;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
19;0;0
153;0;0
173;0;0
173;0;0
173;0;0
98;0;0
153;0;0
153;0;0
153;0;0
92;0;0
233;0;0
92;0;0
233;0;0
92;0;0
160;0;0
4;0;0
19;0;0
205;0;0
95;0;0
153;0;0
200;0;0
153;0;0
4;0;0
4;0;0
4;0;0
233;0;0
92;0;0
153;0;0
92;0;0
96;0;0
92;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
182;0;0
92;0;0
92;0;0
92;0;0
113;0;0
160;0;0
228;0;0
205;0;0
160;0;0
160;0;0
160;0;0
200;0;0
200;0;0
95;0;0
92;0;0
92;0;0
60;0;0
209;0;0
95;0;0
92;0;0
92;0;0
209;0;0
153;0;0
173;0;0
147;0;0
96;0;0
19;0;0
147;0;0
92;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
19;0;0
233;0;0
205;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
209;0;0
95;0;0
153;0;0
138;0;0
60;0;0
60;0;0
179;0;0
153;0;0
153;0;0
209;0;0
233;0;0
60;0;0
153;0;0
209;0;0
228;0;0
200;0;0
233;0;0
422;0;0
60;0;0
60;0;0
95;0;0
95;0;0
173;0;0
60;0;0
76;0;0
228;0;0
205;0;0
93;0;0
95;0;0
205;0;0
200;0;0
205;0;0
173;0;0
233;0;0
153;0;0
153;0;0
69;0;0
200;0;0
200;0;0
153;0;0
233;0;0
92;0;0
153;0;0
95;0;0
147;0;0
205;0;0
153;0;0
153;0;0
160;0;0
92;0;0
95;0;0
92;0;0
233;0;0
0;0;0
153;0;0
92;0;0
167;0;0
92;0;0
167;0;0
92;0;0
92;0;0
153;0;0
92;0;0
95;0;0
153;0;0
205;0;0
205;0;0
167;0;0
167;0;0
167;0;0
205;0;0
233;0;0
153;0;0
153;0;0
153;0;0
18;0;0
153;0;0
92;0;0
153;0;0
96;0;0
153;0;0
153;0;0
153;0;0
233;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
18;0;0
95;0;0
153;0;0
92;0;0
147;0;0
233;0;0
153;0;0
104;0;0
205;0;0
153;0;0
95;0;0
153;0;0
160;0;0
167;0;0
97;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
167;0;0
228;0;0
113;0;0
104;0;0
18;0;0
95;0;0
4;0;0
153;0;0
60;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
167;0;0
113;0;0
160;0;0
153;0;0
141;0;0
141;0;0
95;0;0
0;0;0
153;0;0
228;0;0
205;0;0
153;0;0
160;0;0
153;0;0
95;0;0
60;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
228;0;0
153;0;0
153;0;0
147;0;0
205;0;0
153;0;0
153;0;0
233;0;0
104;0;0
4;0;0
104;0;0
4;0;0
97;0;0
153;0;0
203;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
153;0;0
153;0;0
153;0;0
160;0;0
153;0;0
167;0;0
153;0;0
153;0;0
147;0;0
113;0;0
113;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
110;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
75;0;0
153;0;0
153;0;0
160;0;0
214;0;0
160;0;0
92;0;0
92;0;0
153;0;0
60;0;0
4;0;0
153;0;0
153;0;0
209;0;0
209;0;0
4;0;0
153;0;0
153;0;0
153;0;0
153;0;0
19;0;0
92;0;0
153;0;0
60;0;0
153;0;0
92;0;0
153;0;0
60;0;0
92;0;0
153;0;0
209;0;0
92;0;0
60;0;0
153;0;0
205;0;0
153;0;0
233;0;0
153;0;0
78;0;0
153;0;0
0;0;0
153;0;0
160;0;0
209;0;0
113;0;0
153;0;0
60;0;0
92;0;0
4;0;0
153;0;0
4;0;0
92;0;0
153;0;0
160;0;0
92;0;0
160;0;0
155;0;0
19;0;0
153;0;0
214;0;0
205;0;0
209;0;0
228;0;0
92;0;0
0;0;0
92;0;0
95;0;0
97;0;0
95;0;0
4;0;0
153;0;0
153;0;0
4;0;0
153;0;0
45;0;0
95;0;0
231;0;0
95;0;0
147;0;0
4;0;0
205;0;0
153;0;0
18;0;0
153;0;0
153;0;0
153;0;0
113;0;0
153;0;0
19;0;0
205;0;0
95;0;0
19;0;0
153;0;0
95;0;0
97;0;0
97;0;0
110;0;0
4;0;0
92;0;0
160;0;0
209;0;0
186;0;0
4;0;0
4;0;0
92;0;0
160;0;0
153;0;0
209;0;0
4;0;0
95;0;0
95;0;0
160;0;0
153;0;0
92;0;0
153;0;0
153;0;0
0;0;0
153;0;0
160;0;0
92;0;0
153;0;0
153;0;0
110;0;0
153;0;0
19;0;0
95;0;0
95;0;0
153;0;0
95;0;0
60;0;0
95;0;0
95;0;0
153;0;0
0;0;0
0;0;0
153;0;0
95;0;0
153;0;0
0;0;0
209;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
0;0;0
0;0;0
95;0;0
95;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
95;0;0
95;0;0
228;0;0
0;0;0
0;0;0
95;0;0
153;0;0
113;0;0
95;0;0
18;0;0
228;0;0
233;0;0
92;0;0
92;0;0
153;0;0
96;0;0
121;0;0
92;0;0
160;0;0
104;0;0
14;0;0
107;0;0
110;0;0
167;0;0
0;0;0
0;0;0
153;0;0
153;0;0
92;0;0
160;0;0
153;0;0
0;0;0
153;0;0
167;0;0
95;0;0
153;0;0
153;0;0
167;0;0
153;0;0
19;0;0
147;0;0
200;0;0
153;0;0
167;0;0
167;0;0
95;0;0
95;0;0
205;0;0
92;0;0
153;0;0
0;0;0
92;0;0
167;0;0
92;0;0
153;0;0
92;0;0
104;0;0
138;0;0
233;0;0
209;0;0
92;0;0
167;0;0
153;0;0
92;0;0
147;0;0
167;0;0
92;0;0
0;0;0
153;0;0
92;0;0
92;0;0
153;0;0
153;0;0
96;0;0
160;0;0
205;0;0
18;0;0
153;0;0
153;0;0
167;0;0
92;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
96;0;0
233;0;0
167;0;0
153;0;0
153;0;0
93;0;0
92;0;0
153;0;0
92;0;0
153;0;0
96;0;0
153;0;0
153;0;0
153;0;0
160;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
167;0;0
92;0;0
96;0;0
153;0;0
153;0;0
95;0;0
92;0;0
233;0;0
92;0;0
96;0;0
153;0;0
153;0;0
92;0;0
0;0;0
153;0;0
0;0;0
0;0;0
0;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
153;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
92;0;0
153;0;0
153;0;0
95;0;0
110;0;0
95;0;0
153;0;0
153;0;0
0;0;0
110;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
153;0;0
153;0;0
113;0;0
153;0;0
153;0;0
92;0;0
233;0;0
92;0;0
228;0;0
153;0;0
92;0;0
102;0;0
0;0;0
95;0;0
153;0;0
233;0;0
153;0;0
167;0;0
233;0;0
153;0;0
205;0;0
233;0;0
153;0;0
153;0;0
233;0;0
110;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
167;0;0
92;0;0
153;0;0
153;0;0
167;0;0
153;0;0
95;0;0
0;0;0
153;0;0
153;0;0
153;0;0
92;0;0
96;0;0
110;0;0
233;0;0
153;0;0
153;0;0
167;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
18;0;0
153;0;0
209;0;0
153;0;0
0;0;0
233;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
96;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
113;0;0
153;0;0
153;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
153;0;0
153;0;0
160;0;0
153;0;0
153;0;0
233;0;0
153;0;0
95;0;0
233;0;0
95;0;0
95;0;0
153;0;0
153;0;0
153;0;0
141;0;0
141;0;0
167;0;0
228;0;0
153;0;0
167;0;0
153;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
153;0;0
92;0;0
95;0;0
95;0;0
167;0;0
95;0;0
60;0;0
153;0;0
95;0;0
167;0;0
153;0;0
228;0;0
95;0;0
95;0;0
153;0;0
153;0;0
95;0;0
153;0;0
95;0;0
95;0;0
95;0;0
60;0;0
95;0;0
95;0;0
95;0;0
0;0;0
153;0;0
95;0;0
18;0;0
153;0;0
153;0;0
153;0;0
153;0;0
228;0;0
153;0;0
95;0;0
95;0;0
153;0;0
153;0;0
95;0;0
95;0;0
153;0;0
95;0;0
153;0;0
153;0;0
153;0;0
95;0;0
153;0;0
153;0;0
228;0;0
153;0;0
153;0;0
95;0;0
110;0;0
153;0;0
153;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
92;0;0
92;0;0
96;0;0
233;0;0
60;0;0
153;0;0
0;0;0
153;0;0
18;0;0
153;0;0
113;0;0
95;0;0
45;0;0
18;0;0
110;0;0
153;0;0
233;0;0
96;0;0
0;0;0
95;0;0
0;0;0
153;0;0
92;0;0
92;0;0
96;0;0
95;0;0
95;0;0
113;0;0
153;0;0
96;0;0
0;0;0
60;0;0
153;0;0
153;0;0
53;0;0
233;0;0
92;0;0
205;0;0
153;0;0
92;0;0
233;0;0
228;0;0
153;0;0
153;0;0
96;0;0
153;0;0
228;0;0
153;0;0
153;0;0
0;0;0
95;0;0
153;0;0
0;0;0
233;0;0
153;0;0
153;0;0
0;0;0
153;0;0
228;0;0
92;0;0
153;0;0
95;0;0
228;0;0
153;0;0
92;0;0
0;0;0
0;0;0
0;0;0
113;0;0
153;0;0
153;0;0
147;0;0
153;0;0
60;0;0
153;0;0
92;0;0
153;0;0
228;0;0
153;0;0
92;0;0
153;0;0
0;0;0
0;0;0
153;0;0
153;0;0
167;0;0
233;0;0
0;0;0
0;0;0
0;0;0
153;0;0
233;0;0
97;0;0
153;0;0
153;0;0
153;0;0
153;0;0
97;0;0
18;0;0
97;0;0
153;0;0
228;0;0
153;0;0
153;0;0
97;0;0
97;0;0
0;0;0
0;0;0
97;0;0
153;0;0
97;0;0
97;0;0
97;0;0
153;0;0
96;0;0
97;0;0
97;0;0
97;0;0
153;0;0
153;0;0
0;0;0
153;0;0
92;0;0
153;0;0
95;0;0
97;0;0
160;0;0
0;0;0
97;0;0
97;0;0
97;0;0
97;0;0
92;0;0
97;0;0
92;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
153;0;0
153;0;0
153;0;0
153;0;0
97;0;0
97;0;0
153;0;0
153;0;0
153;0;0
153;0;0
97;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
153;0;0
153;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
97;0;0
0;0;0
97;0;0
92;0;0
92;0;0
96;0;0
228;0;0
0;0;0
153;0;0
228;0;0
167;0;0
153;0;0
153;0;0
60;0;0
233;0;0
92;0;0
107;0;0
153;0;0
113;0;0
153;0;0
153;0;0
153;0;0
95;0;0
0;0;0
110;0;0
92;0;0
228;0;0
153;0;0
92;0;0
113;0;0
110;0;0
92;0;0
228;0;0
153;0;0
153;0;0
95;0;0
153;0;0
95;0;0
153;0;0
95;0;0
153;0;0
153;0;0
153;0;0
113;0;0
153;0;0
153;0;0
153;0;0
60;0;0
113;0;0
113;0;0
96;0;0
95;0;0
92;0;0
92;0;0
153;0;0
153;0;0
160;0;0
95;0;0
95;0;0
153;0;0
92;0;0
0;0;0
0;0;0
60;0;0
153;0;0
92;0;0
95;0;0
110;0;0
110;0;0
92;0;0
153;0;0
153;0;0
0;0;0
110;0;0
92;0;0
60;0;0
92;0;0
153;0;0
0;0;0
214;0;0
60;0;0
60;0;0
228;0;0
95;0;0
92;0;0
153;0;0
160;0;0
153;0;0
153;0;0
96;0;0
0;0;0
110;0;0
153;0;0
92;0;0
153;0;0
0;0;0
160;0;0
233;0;0
92;0;0
110;0;0
92;0;0
153;0;0
92;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
110;0;0
160;0;0
95;0;0
92;0;0
233;0;0
60;0;0
153;0;0
5;0;0
92;0;0
110;0;0
0;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
18;0;0
153;0;0
233;0;0
60;0;0
153;0;0
153;0;0
153;0;0
214;0;0
60;0;0
153;0;0
95;0;0
153;0;0
153;0;0
153;0;0
95;0;0
95;0;0
95;0;0
92;0;0
60;0;0
153;0;0
110;0;0
95;0;0
92;0;0
113;0;0
153;0;0
92;0;0
228;0;0
153;0;0
60;0;0
60;0;0
60;0;0
95;0;0
153;0;0
153;0;0
153;0;0
0;0;0
153;0;0
0;0;0
153;0;0
233;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
92;0;0
92;0;0
160;0;0
95;0;0
0;0;0
92;0;0
60;0;0
160;0;0
95;0;0
95;0;0
205;0;0
153;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
95;0;0
95;0;0
95;0;0
0;0;0
153;0;0
113;0;0
153;0;0
0;0;0
95;0;0
95;0;0
153;0;0
153;0;0
153;0;0
205;0;0
60;0;0
153;0;0
95;0;0
0;0;0
0;0;0
0;0;0
0;0;0
160;0;0
147;0;0
60;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
153;0;0
113;0;0
153;0;0
228;0;0
60;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
0;0;0
92;0;0
92;0;0
34;0;0
214;0;0
92;0;0
92;0;0
214;0;0
0;0;0
0;0;0
153;0;0
92;0;0
92;0;0
153;0;0
0;0;0
153;0;0
153;0;0
153;0;0
209;0;0
209;0;0
153;0;0
95;0;0
153;0;0
153;0;0
60;0;0
60;0;0
233;0;0
0;0;0
0;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
92;0;0
95;0;0
153;0;0
92;0;0
92;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
153;0;0
96;0;0
93;0;0
18;0;0
153;0;0
153;0;0
153;0;0
92;0;0
153;0;0
60;0;0
153;0;0
110;0;0
153;0;0
160;0;0
153;0;0
0;0;0
0;0;0
153;0;0
153;0;0
153;0;0
160;0;0
153;0;0
153;0;0
92;0;0
141;0;0
141;0;0
205;0;0
0;0;0
95;0;0
92;0;0
92;0;0
92;0;0
0;0;0
209;0;0
209;0;0
92;0;0
153;0;0
233;0;0
0;0;0
95;0;0
160;0;0
95;0;0
95;0;0
167;0;0
92;0;0
92;0;0
95;0;0
95;0;0
92;0;0
92;0;0
95;0;0
95;0;0
153;0;0
153;0;0
0;0;0
205;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
92;0;0
95;0;0
92;0;0
95;0;0
233;0;0
95;0;0
92;0;0
95;0;0
92;0;0
6;0;0
153;0;0
147;0;0
96;0;0
92;0;0
95;0;0
95;0;0
153;0;0
110;0;0
95;0;0
95;0;0
34;0;0
0;0;0
214;0;0
153;0;0
95;0;0
95;0;0
153;0;0
92;0;0
141;0;0
141;0;0
95;0;0
153;0;0
141;0;0
95;0;0
94;0;0
153;0;0
95;0;0
60;0;0
153;0;0
153;0;0
95;0;0
95;0;0
95;0;0
233;0;0
153;0;0
233;0;0
153;0;0
95;0;0
0;0;0
92;0;0
19;0;0
95;0;0
95;0;0
95;0;0
0;0;0
0;0;0
153;0;0
95;0;0
92;0;0
92;0;0
96;0;0
0;0;0
0;0;0
0;0;0
108;0;0
96;0;0
95;0;0
92;0;0
153;0;0
153;0;0
153;0;0
0;0;0
0;0;0
113;0;0
0;0;0
160;0;0
160;0;0
95;0;0
95;0;0
153;0;0
0;0;0
92;0;0
6;0;0
209;0;0
34;0;0
92;0;0
95;0;0
92;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
92;0;0
153;0;0
95;0;0
95;0;0
92;0;0
95;0;0
92;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
95;0;0
153;0;0
92;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
160;0;0
92;0;0
173;0;0
153;0;0
153;0;0
153;0;0
153;0;0
95;0;0
147;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
92;0;0
0;0;0
0;0;0
95;0;0
92;0;0
153;0;0
233;0;0
92;0;0
160;0;0
233;0;0
60;0;0
160;0;0
0;0;0
153;0;0
95;0;0
0;0;0
95;0;0
92;0;0
95;0;0
233;0;0
233;0;0
121;0;0
92;0;0
95;0;0
153;0;0
153;0;0
205;0;0
92;0;0
95;0;0
0;0;0
0;0;0
0;0;0
92;0;0
95;0;0
95;0;0
160;0;0
92;0;0
233;0;0
95;0;0
95;0;0
95;0;0
95;0;0
160;0;0
0;0;0
0;0;0
92;0;0
60;0;0
92;0;0
92;0;0
95;0;0
153;0;0
95;0;0
0;0;0
153;0;0
92;0;0
95;0;0
92;0;0
153;0;0
160;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
209;0;0
214;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
0;0;0
92;0;0
95;0;0
110;0;0
0;0;0
95;0;0
153;0;0
92;0;0
0;0;0
95;0;0
0;0;0
92;0;0
153;0;0
92;0;0
209;0;0
92;0;0
95;0;0
153;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
113;0;0
92;0;0
160;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
60;0;0
60;0;0
60;0;0
95;0;0
60;0;0
60;0;0
60;0;0
228;0;0
60;0;0
95;0;0
209;0;0
60;0;0
0;0;0
209;0;0
95;0;0
92;0;0
95;0;0
95;0;0
153;0;0
209;0;0
60;0;0
60;0;0
60;0;0
153;0;0
95;0;0
95;0;0
95;0;0
92;0;0
60;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
209;0;0
153;0;0
60;0;0
60;0;0
0;0;0
233;0;0
205;0;0
153;0;0
60;0;0
60;0;0
60;0;0
153;0;0
92;0;0
60;0;0
92;0;0
92;0;0
153;0;0
92;0;0
92;0;0
92;0;0
92;0;0
92;0;0
95;0;0
167;0;0
205;0;0
205;0;0
167;0;0
60;0;0
92;0;0
92;0;0
95;0;0
228;0;0
209;0;0
209;0;0
60;0;0
60;0;0
153;0;0
60;0;0
60;0;0
153;0;0
60;0;0
60;0;0
153;0;0
92;0;0
153;0;0
92;0;0
153;0;0
153;0;0
95;0;0
95;0;0
153;0;0
160;0;0
92;0;0
95;0;0
153;0;0
95;0;0
60;0;0
60;0;0
95;0;0
95;0;0
153;0;0
153;0;0
0;0;0
160;0;0
153;0;0
92;0;0
214;0;0
209;0;0
60;0;0
92;0;0
96;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
95;0;0
92;0;0
153;0;0
60;0;0
153;0;0
153;0;0
153;0;0
0;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
60;0;0
92;0;0
95;0;0
92;0;0
60;0;0
95;0;0
95;0;0
95;0;0
95;0;0
153;0;0
153;0;0
0;0;0
153;0;0
153;0;0
60;0;0
138;0;0
153;0;0
0;0;0
153;0;0
153;0;0
95;0;0
92;0;0
92;0;0
147;0;0
153;0;0
228;0;0
233;0;0
153;0;0
153;0;0
153;0;0
153;0;0
95;0;0
153;0;0
0;0;0
95;0;0
153;0;0
233;0;0
160;0;0
98;0;0
216;0;0
217;0;0
217;0;0
4;0;0
4;0;0
422;0;0
92;0;0
153;0;0
160;0;0
999;0;0
422;0;0
4;0;0
92;0;0
147;0;0
153;0;0
153;0;0
75;0;0
153;0;0
141;0;0
92;0;0
200;0;0
92;0;0
92;0;0
4;0;0
4;0;0
153;0;0
147;0;0
4;0;0
92;0;0
92;0;0
113;0;0
147;0;0
95;0;0
153;0;0
4;0;0
95;0;0
4;0;0
4;0;0
4;0;0
160;0;0
208;0;0
153;0;0
214;0;0
92;0;0
214;0;0
160;0;0
147;0;0
229;0;0
113;0;0
147;0;0
160;0;0
113;0;0
160;0;0
92;0;0
113;0;0
153;0;0
153;0;0
37;0;0
214;0;0
4;0;0
4;0;0
4;0;0
4;0;0
153;0;0
4;0;0
153;0;0
153;0;0
95;0;0
4;0;0
214;0;0
160;0;0
217;0;0
110;0;0
92;0;0
63;0;0
60;0;0
195;0;0
113;0;0
195;0;0
92;0;0
202;0;0
195;0;0
19;0;0
113;0;0
4;0;0
217;0;0
153;0;0
92;0;0
160;0;0
95;0;0
183;0;0
185;0;0
217;0;0
153;0;0
4;0;0
199;0;0
147;0;0
92;0;0
214;0;0
229;0;0
92;0;0
153;0;0
69;0;0
45;0;0
160;0;0
75;0;0
55;0;0
160;0;0
75;0;0
160;0;0
160;0;0
209;0;0
153;0;0
160;0;0
92;0;0
153;0;0
160;0;0
55;0;0
422;0;0
147;0;0
92;0;0
195;0;0
214;0;0
153;0;0
113;0;0
216;0;0
44;0;0
92;0;0
153;0;0
153;0;0
195;0;0
113;0;0
92;0;0
153;0;0
195;0;0
153;0;0
422;0;0
195;0;0
422;0;0
92;0;0
92;0;0
113;0;0
92;0;0
110;0;0
147;0;0
45;0;0
60;0;0
153;0;0
92;0;0
160;0;0
75;0;0
153;0;0
149;0;0
153;0;0
92;0;0
158;0;0
113;0;0
422;0;0
60;0;0
45;0;0
184;0;0
229;0;0
153;0;0
228;0;0
92;0;0
92;0;0
97;0;0
209;0;0
93;0;0
0;0;0
41;0;0
123;0;0
160;0;0
160;0;0
160;0;0
45;0;0
200;0;0
160;0;0
229;0;0
92;0;0
228;0;0
45;0;0
45;0;0
182;0;0
92;0;0
4;0;0
92;0;0
92;0;0
113;0;0
209;0;0
113;0;0
95;0;0
153;0;0
4;0;0
153;0;0
45;0;0
41;0;0
95;0;0
153;0;0
45;0;0
95;0;0
95;0;0
123;0;0
228;0;0
