id_type_arme1;id_type_arme2;id_type_arme3;id_type_arme4
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
2;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
2;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
8;0;0;0
8;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
8;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
9;0;0;0
13;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
9;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
2;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
13;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
9;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
8;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
8;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
8;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
8;0;0;0
8;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
9;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
8;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
10;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
2;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
2;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
12;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
8;0;0;0
8;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
2;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
9;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
8;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
9;0;0;0
9;0;0;0
13;0;0;0
9;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
9;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
9;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
8;0;0;0
9;0;0;0
9;0;0;0
5;0;0;0
5;0;0;0
9;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
8;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
13;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
13;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
8;0;0;0
8;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
13;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
9;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
13;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
8;0;0;0
6;0;0;0
6;0;0;0
5;0;0;0
5;0;0;0
5;0;0;0
6;0;0;0
6;0;0;0
6;0;0;0
